PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=66 ttl=61 time=3342 ms
64 bytes from 10.0.105.200: icmp_seq=67 ttl=61 time=3340 ms
64 bytes from 10.0.105.200: icmp_seq=69 ttl=61 time=3143 ms
64 bytes from 10.0.105.200: icmp_seq=70 ttl=61 time=2856 ms
64 bytes from 10.0.105.200: icmp_seq=71 ttl=61 time=2712 ms
64 bytes from 10.0.105.200: icmp_seq=72 ttl=61 time=2745 ms
64 bytes from 10.0.105.200: icmp_seq=73 ttl=61 time=2180 ms
64 bytes from 10.0.105.200: icmp_seq=74 ttl=61 time=1638 ms
64 bytes from 10.0.105.200: icmp_seq=75 ttl=61 time=1577 ms
64 bytes from 10.0.105.200: icmp_seq=76 ttl=61 time=1155 ms
64 bytes from 10.0.105.200: icmp_seq=77 ttl=61 time=2036 ms
64 bytes from 10.0.105.200: icmp_seq=78 ttl=61 time=1466 ms
64 bytes from 10.0.105.200: icmp_seq=79 ttl=61 time=1554 ms
64 bytes from 10.0.105.200: icmp_seq=80 ttl=61 time=1638 ms
64 bytes from 10.0.105.200: icmp_seq=81 ttl=61 time=1746 ms
64 bytes from 10.0.105.200: icmp_seq=82 ttl=61 time=1885 ms
64 bytes from 10.0.105.200: icmp_seq=83 ttl=61 time=1887 ms
64 bytes from 10.0.105.200: icmp_seq=84 ttl=61 time=1934 ms
64 bytes from 10.0.105.200: icmp_seq=85 ttl=61 time=1919 ms
64 bytes from 10.0.105.200: icmp_seq=86 ttl=61 time=2011 ms
64 bytes from 10.0.105.200: icmp_seq=87 ttl=61 time=1968 ms
64 bytes from 10.0.105.200: icmp_seq=88 ttl=61 time=2052 ms
64 bytes from 10.0.105.200: icmp_seq=89 ttl=61 time=2047 ms
64 bytes from 10.0.105.200: icmp_seq=90 ttl=61 time=2052 ms
64 bytes from 10.0.105.200: icmp_seq=91 ttl=61 time=2031 ms
64 bytes from 10.0.105.200: icmp_seq=92 ttl=61 time=2016 ms
64 bytes from 10.0.105.200: icmp_seq=93 ttl=61 time=2006 ms
64 bytes from 10.0.105.200: icmp_seq=94 ttl=61 time=2022 ms
64 bytes from 10.0.105.200: icmp_seq=95 ttl=61 time=2058 ms
64 bytes from 10.0.105.200: icmp_seq=96 ttl=61 time=2098 ms
64 bytes from 10.0.105.200: icmp_seq=97 ttl=61 time=2119 ms
64 bytes from 10.0.105.200: icmp_seq=98 ttl=61 time=2183 ms
64 bytes from 10.0.105.200: icmp_seq=99 ttl=61 time=2251 ms
64 bytes from 10.0.105.200: icmp_seq=100 ttl=61 time=2330 ms
64 bytes from 10.0.105.200: icmp_seq=101 ttl=61 time=2401 ms
64 bytes from 10.0.105.200: icmp_seq=102 ttl=61 time=2512 ms
64 bytes from 10.0.105.200: icmp_seq=103 ttl=61 time=2631 ms
64 bytes from 10.0.105.200: icmp_seq=104 ttl=61 time=2770 ms
64 bytes from 10.0.105.200: icmp_seq=105 ttl=61 time=2915 ms
64 bytes from 10.0.105.200: icmp_seq=106 ttl=61 time=3090 ms
64 bytes from 10.0.105.200: icmp_seq=107 ttl=61 time=3285 ms
64 bytes from 10.0.105.200: icmp_seq=108 ttl=61 time=3359 ms
64 bytes from 10.0.105.200: icmp_seq=109 ttl=61 time=3365 ms
64 bytes from 10.0.105.200: icmp_seq=111 ttl=61 time=3134 ms
64 bytes from 10.0.105.200: icmp_seq=112 ttl=61 time=2923 ms
64 bytes from 10.0.105.200: icmp_seq=113 ttl=61 time=2699 ms
64 bytes from 10.0.105.200: icmp_seq=114 ttl=61 time=2734 ms
64 bytes from 10.0.105.200: icmp_seq=115 ttl=61 time=2164 ms
64 bytes from 10.0.105.200: icmp_seq=116 ttl=61 time=2395 ms
64 bytes from 10.0.105.200: icmp_seq=117 ttl=61 time=2511 ms
64 bytes from 10.0.105.200: icmp_seq=118 ttl=61 time=2345 ms
64 bytes from 10.0.105.200: icmp_seq=119 ttl=61 time=2090 ms
64 bytes from 10.0.105.200: icmp_seq=120 ttl=61 time=1934 ms
64 bytes from 10.0.105.200: icmp_seq=121 ttl=61 time=2012 ms
64 bytes from 10.0.105.200: icmp_seq=122 ttl=61 time=2105 ms
64 bytes from 10.0.105.200: icmp_seq=123 ttl=61 time=2230 ms
64 bytes from 10.0.105.200: icmp_seq=124 ttl=61 time=2234 ms
64 bytes from 10.0.105.200: icmp_seq=125 ttl=61 time=2320 ms
64 bytes from 10.0.105.200: icmp_seq=126 ttl=61 time=2371 ms
64 bytes from 10.0.105.200: icmp_seq=127 ttl=61 time=2411 ms
64 bytes from 10.0.105.200: icmp_seq=128 ttl=61 time=2399 ms
64 bytes from 10.0.105.200: icmp_seq=129 ttl=61 time=2361 ms
64 bytes from 10.0.105.200: icmp_seq=130 ttl=61 time=2442 ms
64 bytes from 10.0.105.200: icmp_seq=131 ttl=61 time=2483 ms
64 bytes from 10.0.105.200: icmp_seq=132 ttl=61 time=2488 ms
64 bytes from 10.0.105.200: icmp_seq=133 ttl=61 time=2526 ms
64 bytes from 10.0.105.200: icmp_seq=134 ttl=61 time=2524 ms
64 bytes from 10.0.105.200: icmp_seq=135 ttl=61 time=2532 ms
64 bytes from 10.0.105.200: icmp_seq=136 ttl=61 time=2505 ms
64 bytes from 10.0.105.200: icmp_seq=137 ttl=61 time=2523 ms
64 bytes from 10.0.105.200: icmp_seq=138 ttl=61 time=2557 ms
64 bytes from 10.0.105.200: icmp_seq=139 ttl=61 time=2583 ms
64 bytes from 10.0.105.200: icmp_seq=140 ttl=61 time=2630 ms
64 bytes from 10.0.105.200: icmp_seq=141 ttl=61 time=2672 ms
64 bytes from 10.0.105.200: icmp_seq=142 ttl=61 time=2747 ms
64 bytes from 10.0.105.200: icmp_seq=143 ttl=61 time=2825 ms
64 bytes from 10.0.105.200: icmp_seq=144 ttl=61 time=2925 ms
64 bytes from 10.0.105.200: icmp_seq=145 ttl=61 time=3042 ms
64 bytes from 10.0.105.200: icmp_seq=146 ttl=61 time=3177 ms
64 bytes from 10.0.105.200: icmp_seq=147 ttl=61 time=3326 ms
64 bytes from 10.0.105.200: icmp_seq=148 ttl=61 time=3374 ms
64 bytes from 10.0.105.200: icmp_seq=149 ttl=61 time=3365 ms
64 bytes from 10.0.105.200: icmp_seq=150 ttl=61 time=3363 ms
64 bytes from 10.0.105.200: icmp_seq=151 ttl=61 time=3262 ms
64 bytes from 10.0.105.200: icmp_seq=152 ttl=61 time=2978 ms
64 bytes from 10.0.105.200: icmp_seq=153 ttl=61 time=2637 ms
64 bytes from 10.0.105.200: icmp_seq=154 ttl=61 time=2955 ms
64 bytes from 10.0.105.200: icmp_seq=155 ttl=61 time=2356 ms
64 bytes from 10.0.105.200: icmp_seq=156 ttl=61 time=1779 ms
64 bytes from 10.0.105.200: icmp_seq=157 ttl=61 time=1648 ms
64 bytes from 10.0.105.200: icmp_seq=158 ttl=61 time=1842 ms
64 bytes from 10.0.105.200: icmp_seq=159 ttl=61 time=1678 ms
64 bytes from 10.0.105.200: icmp_seq=160 ttl=61 time=1467 ms
64 bytes from 10.0.105.200: icmp_seq=161 ttl=61 time=1536 ms
64 bytes from 10.0.105.200: icmp_seq=162 ttl=61 time=1553 ms
64 bytes from 10.0.105.200: icmp_seq=163 ttl=61 time=1547 ms
64 bytes from 10.0.105.200: icmp_seq=164 ttl=61 time=1687 ms
64 bytes from 10.0.105.200: icmp_seq=165 ttl=61 time=1716 ms
64 bytes from 10.0.105.200: icmp_seq=166 ttl=61 time=1746 ms
64 bytes from 10.0.105.200: icmp_seq=167 ttl=61 time=1730 ms
64 bytes from 10.0.105.200: icmp_seq=168 ttl=61 time=1742 ms
64 bytes from 10.0.105.200: icmp_seq=169 ttl=61 time=1776 ms
64 bytes from 10.0.105.200: icmp_seq=170 ttl=61 time=1804 ms
64 bytes from 10.0.105.200: icmp_seq=171 ttl=61 time=1786 ms
64 bytes from 10.0.105.200: icmp_seq=172 ttl=61 time=1824 ms
64 bytes from 10.0.105.200: icmp_seq=173 ttl=61 time=1822 ms
64 bytes from 10.0.105.200: icmp_seq=174 ttl=61 time=1841 ms
64 bytes from 10.0.105.200: icmp_seq=175 ttl=61 time=1848 ms
64 bytes from 10.0.105.200: icmp_seq=176 ttl=61 time=1892 ms
64 bytes from 10.0.105.200: icmp_seq=177 ttl=61 time=1927 ms
64 bytes from 10.0.105.200: icmp_seq=178 ttl=61 time=1964 ms
64 bytes from 10.0.105.200: icmp_seq=179 ttl=61 time=2008 ms
64 bytes from 10.0.105.200: icmp_seq=180 ttl=61 time=2078 ms
64 bytes from 10.0.105.200: icmp_seq=181 ttl=61 time=2122 ms
64 bytes from 10.0.105.200: icmp_seq=182 ttl=61 time=2210 ms
64 bytes from 10.0.105.200: icmp_seq=183 ttl=61 time=2330 ms
64 bytes from 10.0.105.200: icmp_seq=184 ttl=61 time=2428 ms
64 bytes from 10.0.105.200: icmp_seq=185 ttl=61 time=2579 ms
64 bytes from 10.0.105.200: icmp_seq=186 ttl=61 time=2733 ms
64 bytes from 10.0.105.200: icmp_seq=187 ttl=61 time=2898 ms
64 bytes from 10.0.105.200: icmp_seq=188 ttl=61 time=3116 ms
64 bytes from 10.0.105.200: icmp_seq=189 ttl=61 time=3336 ms
64 bytes from 10.0.105.200: icmp_seq=190 ttl=61 time=3349 ms
64 bytes from 10.0.105.200: icmp_seq=191 ttl=61 time=3355 ms
64 bytes from 10.0.105.200: icmp_seq=192 ttl=61 time=3361 ms
64 bytes from 10.0.105.200: icmp_seq=193 ttl=61 time=3240 ms
64 bytes from 10.0.105.200: icmp_seq=194 ttl=61 time=2947 ms
64 bytes from 10.0.105.200: icmp_seq=195 ttl=61 time=2595 ms
64 bytes from 10.0.105.200: icmp_seq=196 ttl=61 time=1868 ms
64 bytes from 10.0.105.200: icmp_seq=197 ttl=61 time=2025 ms
64 bytes from 10.0.105.200: icmp_seq=198 ttl=61 time=2699 ms
64 bytes from 10.0.105.200: icmp_seq=199 ttl=61 time=2466 ms
64 bytes from 10.0.105.200: icmp_seq=200 ttl=61 time=2295 ms
64 bytes from 10.0.105.200: icmp_seq=201 ttl=61 time=2145 ms
64 bytes from 10.0.105.200: icmp_seq=202 ttl=61 time=2136 ms
64 bytes from 10.0.105.200: icmp_seq=203 ttl=61 time=2231 ms
64 bytes from 10.0.105.200: icmp_seq=204 ttl=61 time=2346 ms
64 bytes from 10.0.105.200: icmp_seq=205 ttl=61 time=2430 ms
64 bytes from 10.0.105.200: icmp_seq=206 ttl=61 time=2477 ms
64 bytes from 10.0.105.200: icmp_seq=207 ttl=61 time=2500 ms
64 bytes from 10.0.105.200: icmp_seq=208 ttl=61 time=2539 ms
64 bytes from 10.0.105.200: icmp_seq=209 ttl=61 time=2563 ms
64 bytes from 10.0.105.200: icmp_seq=210 ttl=61 time=2579 ms
64 bytes from 10.0.105.200: icmp_seq=211 ttl=61 time=2581 ms
64 bytes from 10.0.105.200: icmp_seq=212 ttl=61 time=2564 ms
64 bytes from 10.0.105.200: icmp_seq=213 ttl=61 time=2573 ms
64 bytes from 10.0.105.200: icmp_seq=214 ttl=61 time=2621 ms
64 bytes from 10.0.105.200: icmp_seq=215 ttl=61 time=2641 ms
64 bytes from 10.0.105.200: icmp_seq=216 ttl=61 time=2639 ms
64 bytes from 10.0.105.200: icmp_seq=217 ttl=61 time=2615 ms
64 bytes from 10.0.105.200: icmp_seq=218 ttl=61 time=2626 ms
64 bytes from 10.0.105.200: icmp_seq=219 ttl=61 time=2682 ms
64 bytes from 10.0.105.200: icmp_seq=220 ttl=61 time=2723 ms
64 bytes from 10.0.105.200: icmp_seq=221 ttl=61 time=2726 ms
64 bytes from 10.0.105.200: icmp_seq=222 ttl=61 time=2817 ms
64 bytes from 10.0.105.200: icmp_seq=223 ttl=61 time=2858 ms
64 bytes from 10.0.105.200: icmp_seq=224 ttl=61 time=2957 ms
64 bytes from 10.0.105.200: icmp_seq=225 ttl=61 time=3094 ms
64 bytes from 10.0.105.200: icmp_seq=226 ttl=61 time=3193 ms
64 bytes from 10.0.105.200: icmp_seq=227 ttl=61 time=3344 ms
64 bytes from 10.0.105.200: icmp_seq=228 ttl=61 time=3384 ms
64 bytes from 10.0.105.200: icmp_seq=230 ttl=61 time=3366 ms
64 bytes from 10.0.105.200: icmp_seq=231 ttl=61 time=3297 ms
64 bytes from 10.0.105.200: icmp_seq=232 ttl=61 time=3018 ms
64 bytes from 10.0.105.200: icmp_seq=233 ttl=61 time=2559 ms
64 bytes from 10.0.105.200: icmp_seq=234 ttl=61 time=2265 ms
64 bytes from 10.0.105.200: icmp_seq=235 ttl=61 time=2376 ms
64 bytes from 10.0.105.200: icmp_seq=236 ttl=61 time=2690 ms
64 bytes from 10.0.105.200: icmp_seq=237 ttl=61 time=2575 ms
64 bytes from 10.0.105.200: icmp_seq=238 ttl=61 time=2305 ms
64 bytes from 10.0.105.200: icmp_seq=239 ttl=61 time=1968 ms
64 bytes from 10.0.105.200: icmp_seq=240 ttl=61 time=1837 ms
64 bytes from 10.0.105.200: icmp_seq=241 ttl=61 time=1757 ms
64 bytes from 10.0.105.200: icmp_seq=242 ttl=61 time=1871 ms
64 bytes from 10.0.105.200: icmp_seq=243 ttl=61 time=1815 ms
64 bytes from 10.0.105.200: icmp_seq=244 ttl=61 time=1958 ms
64 bytes from 10.0.105.200: icmp_seq=245 ttl=61 time=1993 ms
64 bytes from 10.0.105.200: icmp_seq=246 ttl=61 time=2089 ms
64 bytes from 10.0.105.200: icmp_seq=247 ttl=61 time=2145 ms
64 bytes from 10.0.105.200: icmp_seq=248 ttl=61 time=2214 ms
64 bytes from 10.0.105.200: icmp_seq=249 ttl=61 time=2285 ms
64 bytes from 10.0.105.200: icmp_seq=250 ttl=61 time=2313 ms
64 bytes from 10.0.105.200: icmp_seq=251 ttl=61 time=2368 ms
64 bytes from 10.0.105.200: icmp_seq=252 ttl=61 time=2389 ms
64 bytes from 10.0.105.200: icmp_seq=253 ttl=61 time=2405 ms
64 bytes from 10.0.105.200: icmp_seq=254 ttl=61 time=2393 ms
64 bytes from 10.0.105.200: icmp_seq=255 ttl=61 time=2408 ms
64 bytes from 10.0.105.200: icmp_seq=256 ttl=61 time=2429 ms
64 bytes from 10.0.105.200: icmp_seq=257 ttl=61 time=2453 ms
64 bytes from 10.0.105.200: icmp_seq=258 ttl=61 time=2486 ms
64 bytes from 10.0.105.200: icmp_seq=259 ttl=61 time=2505 ms
64 bytes from 10.0.105.200: icmp_seq=260 ttl=61 time=2545 ms
64 bytes from 10.0.105.200: icmp_seq=261 ttl=61 time=2607 ms
64 bytes from 10.0.105.200: icmp_seq=262 ttl=61 time=2664 ms
64 bytes from 10.0.105.200: icmp_seq=263 ttl=61 time=2767 ms
64 bytes from 10.0.105.200: icmp_seq=264 ttl=61 time=2872 ms
64 bytes from 10.0.105.200: icmp_seq=265 ttl=61 time=2990 ms
64 bytes from 10.0.105.200: icmp_seq=266 ttl=61 time=3123 ms
64 bytes from 10.0.105.200: icmp_seq=267 ttl=61 time=3292 ms
64 bytes from 10.0.105.200: icmp_seq=268 ttl=61 time=3408 ms
64 bytes from 10.0.105.200: icmp_seq=269 ttl=61 time=3405 ms
64 bytes from 10.0.105.200: icmp_seq=270 ttl=61 time=3397 ms
64 bytes from 10.0.105.200: icmp_seq=271 ttl=61 time=3389 ms
64 bytes from 10.0.105.200: icmp_seq=272 ttl=61 time=3104 ms
64 bytes from 10.0.105.200: icmp_seq=273 ttl=61 time=2821 ms
64 bytes from 10.0.105.200: icmp_seq=274 ttl=61 time=2807 ms
64 bytes from 10.0.105.200: icmp_seq=275 ttl=61 time=2730 ms
64 bytes from 10.0.105.200: icmp_seq=276 ttl=61 time=2580 ms
64 bytes from 10.0.105.200: icmp_seq=277 ttl=61 time=2829 ms
64 bytes from 10.0.105.200: icmp_seq=278 ttl=61 time=2693 ms
64 bytes from 10.0.105.200: icmp_seq=279 ttl=61 time=2568 ms
64 bytes from 10.0.105.200: icmp_seq=280 ttl=61 time=2587 ms
64 bytes from 10.0.105.200: icmp_seq=281 ttl=61 time=2677 ms
64 bytes from 10.0.105.200: icmp_seq=282 ttl=61 time=2686 ms
64 bytes from 10.0.105.200: icmp_seq=283 ttl=61 time=2632 ms
64 bytes from 10.0.105.200: icmp_seq=284 ttl=61 time=2667 ms
64 bytes from 10.0.105.200: icmp_seq=285 ttl=61 time=2783 ms
64 bytes from 10.0.105.200: icmp_seq=286 ttl=61 time=2873 ms
64 bytes from 10.0.105.200: icmp_seq=287 ttl=61 time=2913 ms
64 bytes from 10.0.105.200: icmp_seq=288 ttl=61 time=2971 ms
64 bytes from 10.0.105.200: icmp_seq=289 ttl=61 time=3006 ms
64 bytes from 10.0.105.200: icmp_seq=290 ttl=61 time=3097 ms
64 bytes from 10.0.105.200: icmp_seq=291 ttl=61 time=3157 ms
64 bytes from 10.0.105.200: icmp_seq=292 ttl=61 time=3180 ms
64 bytes from 10.0.105.200: icmp_seq=293 ttl=61 time=3200 ms
64 bytes from 10.0.105.200: icmp_seq=294 ttl=61 time=3248 ms
64 bytes from 10.0.105.200: icmp_seq=295 ttl=61 time=3284 ms
64 bytes from 10.0.105.200: icmp_seq=296 ttl=61 time=3295 ms
64 bytes from 10.0.105.200: icmp_seq=297 ttl=61 time=3378 ms
64 bytes from 10.0.105.200: icmp_seq=298 ttl=61 time=3537 ms
64 bytes from 10.0.105.200: icmp_seq=299 ttl=61 time=3614 ms
64 bytes from 10.0.105.200: icmp_seq=300 ttl=61 time=3645 ms
64 bytes from 10.0.105.200: icmp_seq=301 ttl=61 time=3523 ms
64 bytes from 10.0.105.200: icmp_seq=302 ttl=61 time=3451 ms
64 bytes from 10.0.105.200: icmp_seq=303 ttl=61 time=3423 ms
64 bytes from 10.0.105.200: icmp_seq=304 ttl=61 time=3403 ms
64 bytes from 10.0.105.200: icmp_seq=305 ttl=61 time=3387 ms
64 bytes from 10.0.105.200: icmp_seq=306 ttl=61 time=3361 ms
64 bytes from 10.0.105.200: icmp_seq=307 ttl=61 time=3081 ms
64 bytes from 10.0.105.200: icmp_seq=308 ttl=61 time=2788 ms
64 bytes from 10.0.105.200: icmp_seq=309 ttl=61 time=2215 ms
64 bytes from 10.0.105.200: icmp_seq=310 ttl=61 time=1710 ms
64 bytes from 10.0.105.200: icmp_seq=311 ttl=61 time=1490 ms
64 bytes from 10.0.105.200: icmp_seq=312 ttl=61 time=2518 ms
64 bytes from 10.0.105.200: icmp_seq=313 ttl=61 time=2119 ms
64 bytes from 10.0.105.200: icmp_seq=314 ttl=61 time=1872 ms
64 bytes from 10.0.105.200: icmp_seq=315 ttl=61 time=1761 ms
64 bytes from 10.0.105.200: icmp_seq=316 ttl=61 time=1858 ms
64 bytes from 10.0.105.200: icmp_seq=317 ttl=61 time=1942 ms
64 bytes from 10.0.105.200: icmp_seq=318 ttl=61 time=2001 ms
64 bytes from 10.0.105.200: icmp_seq=319 ttl=61 time=2046 ms
64 bytes from 10.0.105.200: icmp_seq=320 ttl=61 time=2084 ms
64 bytes from 10.0.105.200: icmp_seq=321 ttl=61 time=2131 ms
64 bytes from 10.0.105.200: icmp_seq=322 ttl=61 time=2144 ms
64 bytes from 10.0.105.200: icmp_seq=323 ttl=61 time=2104 ms
64 bytes from 10.0.105.200: icmp_seq=324 ttl=61 time=2088 ms
64 bytes from 10.0.105.200: icmp_seq=325 ttl=61 time=2062 ms
64 bytes from 10.0.105.200: icmp_seq=326 ttl=61 time=2035 ms
64 bytes from 10.0.105.200: icmp_seq=327 ttl=61 time=2053 ms
64 bytes from 10.0.105.200: icmp_seq=328 ttl=61 time=2068 ms
64 bytes from 10.0.105.200: icmp_seq=329 ttl=61 time=2039 ms
64 bytes from 10.0.105.200: icmp_seq=330 ttl=61 time=2068 ms
64 bytes from 10.0.105.200: icmp_seq=331 ttl=61 time=2177 ms
64 bytes from 10.0.105.200: icmp_seq=332 ttl=61 time=2297 ms
64 bytes from 10.0.105.200: icmp_seq=333 ttl=61 time=2303 ms
64 bytes from 10.0.105.200: icmp_seq=334 ttl=61 time=2279 ms
64 bytes from 10.0.105.200: icmp_seq=335 ttl=61 time=2401 ms
64 bytes from 10.0.105.200: icmp_seq=336 ttl=61 time=2474 ms
64 bytes from 10.0.105.200: icmp_seq=337 ttl=61 time=2550 ms
64 bytes from 10.0.105.200: icmp_seq=338 ttl=61 time=2656 ms
64 bytes from 10.0.105.200: icmp_seq=339 ttl=61 time=2752 ms
64 bytes from 10.0.105.200: icmp_seq=340 ttl=61 time=2904 ms
64 bytes from 10.0.105.200: icmp_seq=341 ttl=61 time=3057 ms
64 bytes from 10.0.105.200: icmp_seq=342 ttl=61 time=3231 ms
64 bytes from 10.0.105.200: icmp_seq=344 ttl=61 time=3414 ms
64 bytes from 10.0.105.200: icmp_seq=345 ttl=61 time=3402 ms
64 bytes from 10.0.105.200: icmp_seq=346 ttl=61 time=3404 ms
64 bytes from 10.0.105.200: icmp_seq=347 ttl=61 time=3393 ms
64 bytes from 10.0.105.200: icmp_seq=348 ttl=61 time=2886 ms
64 bytes from 10.0.105.200: icmp_seq=349 ttl=61 time=2368 ms
64 bytes from 10.0.105.200: icmp_seq=350 ttl=61 time=2250 ms
64 bytes from 10.0.105.200: icmp_seq=351 ttl=61 time=2121 ms
64 bytes from 10.0.105.200: icmp_seq=352 ttl=61 time=1770 ms
64 bytes from 10.0.105.200: icmp_seq=353 ttl=61 time=1095 ms
64 bytes from 10.0.105.200: icmp_seq=354 ttl=61 time=1679 ms
64 bytes from 10.0.105.200: icmp_seq=355 ttl=61 time=1749 ms
64 bytes from 10.0.105.200: icmp_seq=356 ttl=61 time=1587 ms
64 bytes from 10.0.105.200: icmp_seq=357 ttl=61 time=1706 ms
64 bytes from 10.0.105.200: icmp_seq=358 ttl=61 time=1746 ms
64 bytes from 10.0.105.200: icmp_seq=359 ttl=61 time=1870 ms
64 bytes from 10.0.105.200: icmp_seq=360 ttl=61 time=2003 ms
64 bytes from 10.0.105.200: icmp_seq=361 ttl=61 time=2090 ms
64 bytes from 10.0.105.200: icmp_seq=362 ttl=61 time=2128 ms
64 bytes from 10.0.105.200: icmp_seq=363 ttl=61 time=2169 ms
64 bytes from 10.0.105.200: icmp_seq=364 ttl=61 time=2204 ms
64 bytes from 10.0.105.200: icmp_seq=365 ttl=61 time=2221 ms
64 bytes from 10.0.105.200: icmp_seq=366 ttl=61 time=2235 ms
64 bytes from 10.0.105.200: icmp_seq=367 ttl=61 time=2242 ms
64 bytes from 10.0.105.200: icmp_seq=368 ttl=61 time=2225 ms
64 bytes from 10.0.105.200: icmp_seq=369 ttl=61 time=2228 ms
64 bytes from 10.0.105.200: icmp_seq=370 ttl=61 time=2233 ms
64 bytes from 10.0.105.200: icmp_seq=371 ttl=61 time=2142 ms
