PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=1 ttl=61 time=28.0 ms
64 bytes from 10.0.105.200: icmp_seq=2 ttl=61 time=28.5 ms
64 bytes from 10.0.105.200: icmp_seq=3 ttl=61 time=36.1 ms
64 bytes from 10.0.105.200: icmp_seq=4 ttl=61 time=28.1 ms
64 bytes from 10.0.105.200: icmp_seq=5 ttl=61 time=28.5 ms
64 bytes from 10.0.105.200: icmp_seq=6 ttl=61 time=29.3 ms
64 bytes from 10.0.105.200: icmp_seq=7 ttl=61 time=28.3 ms
64 bytes from 10.0.105.200: icmp_seq=8 ttl=61 time=53.0 ms
64 bytes from 10.0.105.200: icmp_seq=9 ttl=61 time=30.2 ms
64 bytes from 10.0.105.200: icmp_seq=10 ttl=61 time=57.1 ms
64 bytes from 10.0.105.200: icmp_seq=11 ttl=61 time=60.8 ms
64 bytes from 10.0.105.200: icmp_seq=12 ttl=61 time=26.6 ms
64 bytes from 10.0.105.200: icmp_seq=13 ttl=61 time=42.5 ms
64 bytes from 10.0.105.200: icmp_seq=14 ttl=61 time=39.1 ms
64 bytes from 10.0.105.200: icmp_seq=15 ttl=61 time=28.4 ms
64 bytes from 10.0.105.200: icmp_seq=16 ttl=61 time=33.1 ms
64 bytes from 10.0.105.200: icmp_seq=17 ttl=61 time=41.6 ms
64 bytes from 10.0.105.200: icmp_seq=18 ttl=61 time=39.8 ms
64 bytes from 10.0.105.200: icmp_seq=19 ttl=61 time=29.1 ms
64 bytes from 10.0.105.200: icmp_seq=20 ttl=61 time=38.2 ms
64 bytes from 10.0.105.200: icmp_seq=21 ttl=61 time=30.3 ms
64 bytes from 10.0.105.200: icmp_seq=22 ttl=61 time=36.6 ms
64 bytes from 10.0.105.200: icmp_seq=23 ttl=61 time=57.0 ms
64 bytes from 10.0.105.200: icmp_seq=24 ttl=61 time=34.3 ms
64 bytes from 10.0.105.200: icmp_seq=25 ttl=61 time=30.8 ms
64 bytes from 10.0.105.200: icmp_seq=26 ttl=61 time=33.8 ms
64 bytes from 10.0.105.200: icmp_seq=27 ttl=61 time=38.5 ms
64 bytes from 10.0.105.200: icmp_seq=28 ttl=61 time=35.6 ms
64 bytes from 10.0.105.200: icmp_seq=29 ttl=61 time=32.5 ms
64 bytes from 10.0.105.200: icmp_seq=30 ttl=61 time=30.9 ms
64 bytes from 10.0.105.200: icmp_seq=31 ttl=61 time=31.0 ms
64 bytes from 10.0.105.200: icmp_seq=32 ttl=61 time=35.6 ms
64 bytes from 10.0.105.200: icmp_seq=33 ttl=61 time=32.0 ms
64 bytes from 10.0.105.200: icmp_seq=34 ttl=61 time=32.7 ms
64 bytes from 10.0.105.200: icmp_seq=35 ttl=61 time=72.2 ms
64 bytes from 10.0.105.200: icmp_seq=36 ttl=61 time=29.7 ms
64 bytes from 10.0.105.200: icmp_seq=37 ttl=61 time=36.2 ms
64 bytes from 10.0.105.200: icmp_seq=38 ttl=61 time=42.8 ms
64 bytes from 10.0.105.200: icmp_seq=39 ttl=61 time=45.4 ms
64 bytes from 10.0.105.200: icmp_seq=40 ttl=61 time=35.0 ms
64 bytes from 10.0.105.200: icmp_seq=41 ttl=61 time=133 ms
64 bytes from 10.0.105.200: icmp_seq=42 ttl=61 time=164 ms
64 bytes from 10.0.105.200: icmp_seq=43 ttl=61 time=39.0 ms
64 bytes from 10.0.105.200: icmp_seq=44 ttl=61 time=31.6 ms
64 bytes from 10.0.105.200: icmp_seq=45 ttl=61 time=32.0 ms
64 bytes from 10.0.105.200: icmp_seq=46 ttl=61 time=29.9 ms
64 bytes from 10.0.105.200: icmp_seq=47 ttl=61 time=29.9 ms
64 bytes from 10.0.105.200: icmp_seq=48 ttl=61 time=30.1 ms
64 bytes from 10.0.105.200: icmp_seq=49 ttl=61 time=32.4 ms
64 bytes from 10.0.105.200: icmp_seq=50 ttl=61 time=31.4 ms
64 bytes from 10.0.105.200: icmp_seq=51 ttl=61 time=26.6 ms
64 bytes from 10.0.105.200: icmp_seq=52 ttl=61 time=687 ms
64 bytes from 10.0.105.200: icmp_seq=53 ttl=61 time=420 ms
64 bytes from 10.0.105.200: icmp_seq=54 ttl=61 time=36.4 ms
64 bytes from 10.0.105.200: icmp_seq=55 ttl=61 time=65.4 ms
64 bytes from 10.0.105.200: icmp_seq=56 ttl=61 time=32.3 ms
64 bytes from 10.0.105.200: icmp_seq=57 ttl=61 time=35.1 ms
64 bytes from 10.0.105.200: icmp_seq=58 ttl=61 time=33.5 ms
64 bytes from 10.0.105.200: icmp_seq=59 ttl=61 time=31.5 ms
64 bytes from 10.0.105.200: icmp_seq=60 ttl=61 time=45.7 ms

--- 10.0.105.200 ping statistics ---
60 packets transmitted, 60 received, 0% packet loss, time 59107ms
rtt min/avg/max/mdev = 26.595/57.418/686.904/97.848 ms
