PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=195 ttl=61 time=2565 ms
64 bytes from 10.0.105.200: icmp_seq=196 ttl=61 time=2541 ms
64 bytes from 10.0.105.200: icmp_seq=197 ttl=61 time=2655 ms
64 bytes from 10.0.105.200: icmp_seq=198 ttl=61 time=2605 ms
64 bytes from 10.0.105.200: icmp_seq=199 ttl=61 time=2714 ms
64 bytes from 10.0.105.200: icmp_seq=200 ttl=61 time=2731 ms
64 bytes from 10.0.105.200: icmp_seq=201 ttl=61 time=2730 ms
64 bytes from 10.0.105.200: icmp_seq=202 ttl=61 time=2858 ms
64 bytes from 10.0.105.200: icmp_seq=203 ttl=61 time=2840 ms
64 bytes from 10.0.105.200: icmp_seq=204 ttl=61 time=3086 ms
64 bytes from 10.0.105.200: icmp_seq=205 ttl=61 time=3153 ms
64 bytes from 10.0.105.200: icmp_seq=206 ttl=61 time=3336 ms
64 bytes from 10.0.105.200: icmp_seq=210 ttl=61 time=3180 ms
64 bytes from 10.0.105.200: icmp_seq=211 ttl=61 time=2918 ms
64 bytes from 10.0.105.200: icmp_seq=213 ttl=61 time=2807 ms
64 bytes from 10.0.105.200: icmp_seq=214 ttl=61 time=2835 ms
64 bytes from 10.0.105.200: icmp_seq=216 ttl=61 time=2904 ms
64 bytes from 10.0.105.200: icmp_seq=217 ttl=61 time=2923 ms
64 bytes from 10.0.105.200: icmp_seq=218 ttl=61 time=2917 ms
64 bytes from 10.0.105.200: icmp_seq=219 ttl=61 time=2873 ms
64 bytes from 10.0.105.200: icmp_seq=220 ttl=61 time=2758 ms
64 bytes from 10.0.105.200: icmp_seq=221 ttl=61 time=2704 ms
64 bytes from 10.0.105.200: icmp_seq=222 ttl=61 time=2532 ms
64 bytes from 10.0.105.200: icmp_seq=223 ttl=61 time=2422 ms
64 bytes from 10.0.105.200: icmp_seq=224 ttl=61 time=2478 ms
64 bytes from 10.0.105.200: icmp_seq=225 ttl=61 time=2550 ms
64 bytes from 10.0.105.200: icmp_seq=226 ttl=61 time=2591 ms
64 bytes from 10.0.105.200: icmp_seq=227 ttl=61 time=2723 ms
64 bytes from 10.0.105.200: icmp_seq=228 ttl=61 time=2713 ms
64 bytes from 10.0.105.200: icmp_seq=229 ttl=61 time=2832 ms
