PING 10.0.105.200 (10.0.105.200) 56(84) bytes of data.
64 bytes from 10.0.105.200: icmp_seq=222 ttl=61 time=2553 ms
64 bytes from 10.0.105.200: icmp_seq=223 ttl=61 time=2480 ms
64 bytes from 10.0.105.200: icmp_seq=224 ttl=61 time=2467 ms
64 bytes from 10.0.105.200: icmp_seq=225 ttl=61 time=2497 ms
64 bytes from 10.0.105.200: icmp_seq=226 ttl=61 time=2575 ms
64 bytes from 10.0.105.200: icmp_seq=227 ttl=61 time=2706 ms
64 bytes from 10.0.105.200: icmp_seq=228 ttl=61 time=2701 ms
64 bytes from 10.0.105.200: icmp_seq=229 ttl=61 time=2819 ms
64 bytes from 10.0.105.200: icmp_seq=230 ttl=61 time=2783 ms
64 bytes from 10.0.105.200: icmp_seq=231 ttl=61 time=2880 ms
64 bytes from 10.0.105.200: icmp_seq=232 ttl=61 time=2900 ms
64 bytes from 10.0.105.200: icmp_seq=233 ttl=61 time=2923 ms
64 bytes from 10.0.105.200: icmp_seq=234 ttl=61 time=2967 ms
64 bytes from 10.0.105.200: icmp_seq=235 ttl=61 time=2943 ms
64 bytes from 10.0.105.200: icmp_seq=236 ttl=61 time=3093 ms
64 bytes from 10.0.105.200: icmp_seq=237 ttl=61 time=3190 ms
64 bytes from 10.0.105.200: icmp_seq=238 ttl=61 time=3308 ms
64 bytes from 10.0.105.200: icmp_seq=239 ttl=61 time=3333 ms
64 bytes from 10.0.105.200: icmp_seq=240 ttl=61 time=3319 ms
64 bytes from 10.0.105.200: icmp_seq=242 ttl=61 time=3230 ms
64 bytes from 10.0.105.200: icmp_seq=243 ttl=61 time=2946 ms
64 bytes from 10.0.105.200: icmp_seq=244 ttl=61 time=2843 ms
64 bytes from 10.0.105.200: icmp_seq=245 ttl=61 time=2817 ms
64 bytes from 10.0.105.200: icmp_seq=246 ttl=61 time=2821 ms
64 bytes from 10.0.105.200: icmp_seq=247 ttl=61 time=2840 ms
64 bytes from 10.0.105.200: icmp_seq=248 ttl=61 time=2897 ms
64 bytes from 10.0.105.200: icmp_seq=249 ttl=61 time=2852 ms
64 bytes from 10.0.105.200: icmp_seq=250 ttl=61 time=2848 ms
64 bytes from 10.0.105.200: icmp_seq=251 ttl=61 time=2857 ms
64 bytes from 10.0.105.200: icmp_seq=252 ttl=61 time=2830 ms
64 bytes from 10.0.105.200: icmp_seq=253 ttl=61 time=2691 ms
64 bytes from 10.0.105.200: icmp_seq=254 ttl=61 time=2585 ms
64 bytes from 10.0.105.200: icmp_seq=255 ttl=61 time=2574 ms
64 bytes from 10.0.105.200: icmp_seq=256 ttl=61 time=2657 ms
64 bytes from 10.0.105.200: icmp_seq=257 ttl=61 time=2701 ms
64 bytes from 10.0.105.200: icmp_seq=258 ttl=61 time=2752 ms
64 bytes from 10.0.105.200: icmp_seq=259 ttl=61 time=2896 ms
64 bytes from 10.0.105.200: icmp_seq=260 ttl=61 time=2915 ms
64 bytes from 10.0.105.200: icmp_seq=261 ttl=61 time=3060 ms
64 bytes from 10.0.105.200: icmp_seq=262 ttl=61 time=3067 ms
64 bytes from 10.0.105.200: icmp_seq=263 ttl=61 time=3200 ms
64 bytes from 10.0.105.200: icmp_seq=264 ttl=61 time=3327 ms
64 bytes from 10.0.105.200: icmp_seq=265 ttl=61 time=3361 ms
64 bytes from 10.0.105.200: icmp_seq=266 ttl=61 time=3346 ms
64 bytes from 10.0.105.200: icmp_seq=267 ttl=61 time=3292 ms
64 bytes from 10.0.105.200: icmp_seq=268 ttl=61 time=3226 ms
64 bytes from 10.0.105.200: icmp_seq=269 ttl=61 time=2969 ms
64 bytes from 10.0.105.200: icmp_seq=270 ttl=61 time=2735 ms
64 bytes from 10.0.105.200: icmp_seq=271 ttl=61 time=2740 ms
64 bytes from 10.0.105.200: icmp_seq=272 ttl=61 time=2684 ms
64 bytes from 10.0.105.200: icmp_seq=273 ttl=61 time=2732 ms
64 bytes from 10.0.105.200: icmp_seq=274 ttl=61 time=2725 ms
64 bytes from 10.0.105.200: icmp_seq=275 ttl=61 time=2657 ms
64 bytes from 10.0.105.200: icmp_seq=276 ttl=61 time=2576 ms
64 bytes from 10.0.105.200: icmp_seq=277 ttl=61 time=2403 ms
64 bytes from 10.0.105.200: icmp_seq=278 ttl=61 time=2502 ms
64 bytes from 10.0.105.200: icmp_seq=279 ttl=61 time=2536 ms
64 bytes from 10.0.105.200: icmp_seq=280 ttl=61 time=2531 ms
64 bytes from 10.0.105.200: icmp_seq=281 ttl=61 time=2649 ms
64 bytes from 10.0.105.200: icmp_seq=282 ttl=61 time=2636 ms
64 bytes from 10.0.105.200: icmp_seq=283 ttl=61 time=2747 ms
64 bytes from 10.0.105.200: icmp_seq=284 ttl=61 time=2781 ms
64 bytes from 10.0.105.200: icmp_seq=285 ttl=61 time=2746 ms
64 bytes from 10.0.105.200: icmp_seq=286 ttl=61 time=2829 ms
64 bytes from 10.0.105.200: icmp_seq=287 ttl=61 time=2755 ms
64 bytes from 10.0.105.200: icmp_seq=288 ttl=61 time=2868 ms
64 bytes from 10.0.105.200: icmp_seq=289 ttl=61 time=2896 ms
64 bytes from 10.0.105.200: icmp_seq=290 ttl=61 time=2690 ms
64 bytes from 10.0.105.200: icmp_seq=291 ttl=61 time=2915 ms
64 bytes from 10.0.105.200: icmp_seq=292 ttl=61 time=2973 ms
64 bytes from 10.0.105.200: icmp_seq=293 ttl=61 time=3310 ms
64 bytes from 10.0.105.200: icmp_seq=294 ttl=61 time=3329 ms
64 bytes from 10.0.105.200: icmp_seq=295 ttl=61 time=3311 ms
64 bytes from 10.0.105.200: icmp_seq=297 ttl=61 time=3216 ms
64 bytes from 10.0.105.200: icmp_seq=298 ttl=61 time=3013 ms
64 bytes from 10.0.105.200: icmp_seq=299 ttl=61 time=2836 ms
64 bytes from 10.0.105.200: icmp_seq=300 ttl=61 time=2846 ms
64 bytes from 10.0.105.200: icmp_seq=301 ttl=61 time=2848 ms
64 bytes from 10.0.105.200: icmp_seq=302 ttl=61 time=2875 ms
64 bytes from 10.0.105.200: icmp_seq=303 ttl=61 time=2946 ms
64 bytes from 10.0.105.200: icmp_seq=304 ttl=61 time=2964 ms
64 bytes from 10.0.105.200: icmp_seq=305 ttl=61 time=2971 ms
64 bytes from 10.0.105.200: icmp_seq=306 ttl=61 time=2993 ms
64 bytes from 10.0.105.200: icmp_seq=307 ttl=61 time=2930 ms
64 bytes from 10.0.105.200: icmp_seq=308 ttl=61 time=2860 ms
64 bytes from 10.0.105.200: icmp_seq=309 ttl=61 time=2837 ms
64 bytes from 10.0.105.200: icmp_seq=310 ttl=61 time=2801 ms
64 bytes from 10.0.105.200: icmp_seq=311 ttl=61 time=2591 ms
64 bytes from 10.0.105.200: icmp_seq=312 ttl=61 time=2529 ms
64 bytes from 10.0.105.200: icmp_seq=313 ttl=61 time=2501 ms
64 bytes from 10.0.105.200: icmp_seq=314 ttl=61 time=2436 ms
64 bytes from 10.0.105.200: icmp_seq=315 ttl=61 time=2368 ms
64 bytes from 10.0.105.200: icmp_seq=316 ttl=61 time=2420 ms
64 bytes from 10.0.105.200: icmp_seq=317 ttl=61 time=2481 ms
64 bytes from 10.0.105.200: icmp_seq=318 ttl=61 time=2535 ms
64 bytes from 10.0.105.200: icmp_seq=319 ttl=61 time=2584 ms
64 bytes from 10.0.105.200: icmp_seq=320 ttl=61 time=2631 ms
64 bytes from 10.0.105.200: icmp_seq=321 ttl=61 time=2667 ms
64 bytes from 10.0.105.200: icmp_seq=322 ttl=61 time=2716 ms
64 bytes from 10.0.105.200: icmp_seq=323 ttl=61 time=2757 ms
64 bytes from 10.0.105.200: icmp_seq=324 ttl=61 time=2851 ms
64 bytes from 10.0.105.200: icmp_seq=325 ttl=61 time=2884 ms
64 bytes from 10.0.105.200: icmp_seq=326 ttl=61 time=3016 ms
64 bytes from 10.0.105.200: icmp_seq=327 ttl=61 time=3073 ms
64 bytes from 10.0.105.200: icmp_seq=328 ttl=61 time=3308 ms
64 bytes from 10.0.105.200: icmp_seq=330 ttl=61 time=3546 ms
64 bytes from 10.0.105.200: icmp_seq=331 ttl=61 time=3504 ms
64 bytes from 10.0.105.200: icmp_seq=333 ttl=61 time=3356 ms
64 bytes from 10.0.105.200: icmp_seq=334 ttl=61 time=3112 ms
64 bytes from 10.0.105.200: icmp_seq=335 ttl=61 time=2907 ms
64 bytes from 10.0.105.200: icmp_seq=336 ttl=61 time=2751 ms
64 bytes from 10.0.105.200: icmp_seq=337 ttl=61 time=2845 ms
64 bytes from 10.0.105.200: icmp_seq=338 ttl=61 time=2887 ms
64 bytes from 10.0.105.200: icmp_seq=339 ttl=61 time=2893 ms
64 bytes from 10.0.105.200: icmp_seq=340 ttl=61 time=2971 ms
64 bytes from 10.0.105.200: icmp_seq=341 ttl=61 time=2980 ms
64 bytes from 10.0.105.200: icmp_seq=342 ttl=61 time=2969 ms
64 bytes from 10.0.105.200: icmp_seq=343 ttl=61 time=2966 ms
64 bytes from 10.0.105.200: icmp_seq=344 ttl=61 time=2827 ms
64 bytes from 10.0.105.200: icmp_seq=345 ttl=61 time=2593 ms
64 bytes from 10.0.105.200: icmp_seq=346 ttl=61 time=2440 ms
64 bytes from 10.0.105.200: icmp_seq=347 ttl=61 time=2414 ms
64 bytes from 10.0.105.200: icmp_seq=348 ttl=61 time=2532 ms
64 bytes from 10.0.105.200: icmp_seq=349 ttl=61 time=2448 ms
64 bytes from 10.0.105.200: icmp_seq=350 ttl=61 time=2704 ms
64 bytes from 10.0.105.200: icmp_seq=351 ttl=61 time=2830 ms
64 bytes from 10.0.105.200: icmp_seq=352 ttl=61 time=2788 ms
64 bytes from 10.0.105.200: icmp_seq=353 ttl=61 time=2762 ms
64 bytes from 10.0.105.200: icmp_seq=354 ttl=61 time=2732 ms
64 bytes from 10.0.105.200: icmp_seq=355 ttl=61 time=2795 ms
64 bytes from 10.0.105.200: icmp_seq=356 ttl=61 time=2839 ms
64 bytes from 10.0.105.200: icmp_seq=357 ttl=61 time=2767 ms
64 bytes from 10.0.105.200: icmp_seq=358 ttl=61 time=2800 ms
64 bytes from 10.0.105.200: icmp_seq=359 ttl=61 time=2763 ms
64 bytes from 10.0.105.200: icmp_seq=360 ttl=61 time=2868 ms
64 bytes from 10.0.105.200: icmp_seq=361 ttl=61 time=2942 ms
64 bytes from 10.0.105.200: icmp_seq=362 ttl=61 time=2987 ms
64 bytes from 10.0.105.200: icmp_seq=363 ttl=61 time=3219 ms
64 bytes from 10.0.105.200: icmp_seq=366 ttl=61 time=3341 ms
64 bytes from 10.0.105.200: icmp_seq=367 ttl=61 time=3341 ms
64 bytes from 10.0.105.200: icmp_seq=368 ttl=61 time=3302 ms
64 bytes from 10.0.105.200: icmp_seq=369 ttl=61 time=3021 ms
64 bytes from 10.0.105.200: icmp_seq=370 ttl=61 time=2836 ms
64 bytes from 10.0.105.200: icmp_seq=372 ttl=61 time=2845 ms
64 bytes from 10.0.105.200: icmp_seq=373 ttl=61 time=2865 ms
64 bytes from 10.0.105.200: icmp_seq=374 ttl=61 time=2908 ms
64 bytes from 10.0.105.200: icmp_seq=375 ttl=61 time=2914 ms
64 bytes from 10.0.105.200: icmp_seq=376 ttl=61 time=2921 ms
64 bytes from 10.0.105.200: icmp_seq=377 ttl=61 time=2929 ms
64 bytes from 10.0.105.200: icmp_seq=378 ttl=61 time=2957 ms
64 bytes from 10.0.105.200: icmp_seq=379 ttl=61 time=2936 ms
64 bytes from 10.0.105.200: icmp_seq=380 ttl=61 time=2853 ms
64 bytes from 10.0.105.200: icmp_seq=381 ttl=61 time=2738 ms
